Year,Date,Average_Temperature (℃),Total_Precipitation (mm),Average_wind_speed(m/s),Is_Holiday,Match_Number,Rain_Zero_Flag,Occupancy,Weekday_Friday,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,Opponent_DeNA,Opponent_オリックス,Opponent_ヤクルト,Opponent_ロッテ,Opponent_中日,Opponent_巨人,Opponent_広島,Opponent_日本ハム,Opponent_楽天,Opponent_西武,Opponent_阪神
2023,2023-09-08,26.8,0.0,4.0,0,55,1,0.8685287803903949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,2023-09-09,26.8,0.0,3.0,0,56,1,0.9567919724427137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,2023-09-10,27.2,0.0,2.2,0,57,1,0.9519994009285607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,2023-09-21,27.9,0.0,3.9,0,58,1,0.8880734860965503,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,2023-09-23,25.3,0.0,4.0,1,59,1,0.9186760521192152,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023,2023-09-29,25.7,0.0,2.5,0,60,1,0.8594428635614797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,2023-09-30,24.7,1.0,2.5,0,61,0,0.8850282062802656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,2023-10-01,23.8,0.0,3.3,0,62,1,0.9672008387000149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,2023-10-02,23.0,0.0,3.3,0,63,1,0.9338774898906694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,2023-10-03,22.3,0.0,1.6,0,64,1,0.9634316808946134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024,2024-04-02,18.1,9.5,2.2,0,1,0,0.9763091026854666,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024,2024-04-03,17.3,62.0,3.2,0,2,0,0.9664939464899607,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2024,2024-04-04,14.8,1.5,4.4,0,3,0,0.970778735489014,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,2024-04-19,18.5,0.0,2.0,0,4,1,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,2024-04-20,18.2,7.5,2.8,0,5,0,0.9669174430770764,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,2024-04-21,17.9,18.0,2.3,0,6,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,2024-04-27,19.2,0.5,2.1,0,7,0,0.951347715609586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,2024-04-28,20.8,0.0,1.8,0,8,1,0.9721488715061531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,2024-04-29,21.4,13.5,2.1,1,9,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,2024-04-30,18.1,1.0,3.3,0,10,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024,2024-05-01,16.1,4.0,4.2,0,11,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024,2024-05-06,20.9,3.5,3.9,1,12,0,0.9661950077225848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024,2024-05-07,19.3,0.0,3.8,0,13,1,0.9980818095760052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024,2024-05-08,16.0,0.0,5.6,0,14,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2024,2024-05-17,21.1,0.0,2.8,0,15,1,0.9665188580539086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,2024-05-18,21.5,0.0,2.3,0,16,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,2024-05-19,23.0,0.0,2.3,0,17,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,2024-05-21,21.0,0.0,3.2,0,18,1,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024,2024-05-31,19.8,4.0,2.1,0,19,0,0.9833092521548503,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,2024-06-01,20.9,0.0,2.6,0,20,1,0.9784265856210453,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,2024-06-02,20.2,0.0,3.3,0,21,1,0.9861491704449206,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,2024-06-11,24.0,0.0,2.1,0,22,1,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024,2024-06-12,25.2,0.0,2.4,0,23,1,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2024,2024-06-13,25.9,0.0,2.4,0,24,1,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,2024-06-14,26.3,0.0,2.4,0,25,1,0.9717004633550894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,2024-06-15,26.6,0.0,2.4,0,26,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,2024-06-16,26.4,0.0,2.9,0,27,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,2024-06-22,26.9,14.0,3.4,0,28,0,0.9690847491405511,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,2024-06-23,27.2,23.5,3.2,0,29,0,0.9911563947984654,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,2024-07-04,30.6,0.0,3.7,0,30,1,0.9506252802550944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,2024-07-05,30.5,0.0,5.0,0,31,1,0.9764585720691545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,2024-07-06,31.5,0.0,4.7,0,32,1,0.9709032933087539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,2024-07-07,31.9,0.0,4.6,0,33,1,0.9720741368143092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,2024-07-15,25.8,25.0,2.8,1,34,0,0.9915300682576852,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,2024-07-16,27.3,15.0,2.1,0,35,0,0.9857007622938568,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024,2024-07-17,29.7,0.0,2.3,0,36,1,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2024,2024-07-26,31.1,0.0,3.0,0,37,1,0.978924816900005,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,2024-07-27,32.0,0.0,3.5,0,38,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,2024-07-28,31.3,0.0,2.7,0,39,1,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,2024-08-02,32.1,0.0,2.7,0,40,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024,2024-08-03,32.3,0.0,2.7,0,41,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024,2024-08-04,32.3,0.0,2.9,0,42,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024,2024-08-10,30.6,0.0,4.3,0,43,1,0.9704299735937422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,2024-08-11,29.8,0.0,3.5,1,44,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,2024-08-12,29.6,0.0,3.4,1,45,1,0.9897862587813263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,2024-08-16,30.1,0.0,3.7,0,46,1,0.9976583129888894,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,2024-08-17,29.9,0.0,4.2,0,47,1,0.9874943948981117,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,2024-08-18,30.1,0.0,2.5,0,48,1,0.9969857007622939,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,2024-08-27,31.5,3.0,2.5,0,49,0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024,2024-09-03,28.4,0.0,3.5,0,50,1,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024,2024-09-04,28.1,0.0,3.1,0,51,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2024,2024-09-06,29.0,0.0,2.3,0,52,1,0.9948931293906631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,2024-09-07,29.4,0.0,2.3,0,53,1,0.9653480145483534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,2024-09-08,29.3,0.0,2.5,0,54,1,0.9765083951970505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,2024-09-17,30.5,0.0,2.3,0,55,1,0.9504508993074585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024,2024-09-18,31.2,0.0,2.5,0,56,1,0.9973344626575656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2024,2024-09-20,31.7,0.0,2.9,0,57,1,0.9801454835334562,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,2024-09-21,29.6,23.5,3.7,0,58,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,2024-09-22,26.1,56.5,3.7,1,59,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,2024-09-25,26.3,0.0,2.3,0,60,1,0.9524936475511933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2024,2024-09-26,27.1,0.0,2.7,0,61,1,0.8303771610781725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,2024-09-30,26.3,0.0,2.4,0,62,1,0.8502815006726122,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,2024-10-01,26.4,0.0,2.2,0,63,1,0.8719545613073588,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024,2024-10-03,20.8,4.0,1.1,0,64,0,0.9161725873150316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,2024-10-04,22.3,1.5,3.8,0,65,0,0.9862488167007125,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
